iso_code,country,energy_metric,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2030_target
RWA,Rwanda,coal_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.05,0.05,0.08,0.04,0.042,0.044,0.046,0.048,0.051,0.03
RWA,Rwanda,gas_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.09,0.034,0.036,0.038,0.04,0.041,0.043,0.08
RWA,Rwanda,renewables_share_elec,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.667,93.75,94.737,93.75,90.909,93.548,74.419,69.767,58.621,65.152,70.0,69.412,69.767,68.966,70.103,70.344,69.388,68.467,67.579,66.723,65.896,60.0
RWA,Rwanda,hydro_electricity,0.1,0.09,0.1,0.12,0.08,0.1,0.13,0.12,0.16,0.16,0.11,0.15,0.18,0.15,0.2,0.28,0.3,0.28,0.31,0.4,0.53,0.55,0.56,0.56,0.63,0.566,0.566,0.566,0.566,0.566,0.566,1.83004
RWA,Rwanda,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.05,0.05,0.053,0.056,0.06,0.063,0.066,0.01929
RWA,Rwanda,biofuel_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09445
RWA,Rwanda,gas_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.02,0.02,0.1,0.11,0.21,0.21,0.21,0.22,0.21,0.22,0.23,0.219,0.23,0.242,0.253,0.264,0.276,0.60908
SAU,Saudi Arabia,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.02,0.02,0.03,0.08,0.11,0.41,0.44,0.44,2.59,4.34,3.74,4.375,5.009,5.644,6.279,6.913,42.7
SAU,Saudi Arabia,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.514,0.6,0.686,0.771,0.857,0.943,16.0
SAU,Saudi Arabia,renewables_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.023,0.029,0.033,0.03,0.027,0.031,0.071,0.098,0.396,0.411,0.804,1.747,3.298,2.96,3.336,3.686,4.013,4.318,4.605,50.0
SRB,Serbia,hydro_capacity_gw,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.29,2.32,2.35,2.32,2.4,2.41,2.42,2.42,2.43,2.46,2.47,2.47,2.49,2.51,2.51,2.49,2.49,2.49,2.49,2.49,2.49,3.162
SRB,Serbia,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.05,0.14,0.2,0.24,0.261,0.302,0.342,0.382,0.423,0.463,0.372
SRB,Serbia,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.23,0.4,0.4,0.4,0.4,0.51,0.6,0.61,0.657,0.705,0.752,0.8,0.847,0.744
SRB,Serbia,biofuel_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.038,0.04,0.042,0.044,0.046,0.048,0.186
SRB,Serbia,coal_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65
SRB,Serbia,gas_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279
SRB,Serbia,renewables_share_elec,31.037,30.667,30.1,25.713,28.672,32.498,29.163,26.678,26.085,28.062,31.928,22.888,25.762,26.078,33.034,26.967,28.222,25.592,29.847,28.591,27.363,33.565,28.251,34.757,31.292,30.508,30.646,30.782,30.917,31.051,31.182,29.0
SGP,Singapore,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.05,0.1,0.12,0.16,0.27,0.33,0.48,0.63,0.92,1.46,1.393,1.589,1.786,1.982,2.179,2.375,2.0
SVK,Slovakia,hydro_capacity_gw,1.68,1.59,1.59,1.59,1.6,1.6,1.6,1.6,1.63,1.57,1.6,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.62,1.62,1.62,1.62,1.618,1.618,1.618,1.618,1.618,1.618,1.755
SVK,Slovakia,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.5,0.51,0.53,0.53,0.53,0.53,0.53,0.47,0.59,0.54,0.54,0.55,0.59,0.87,0.766,0.809,0.852,0.895,0.939,0.982,1.4
SVK,Slovakia,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
SVK,Slovakia,biofuel_capacity_gw,0.0,0.01,0.05,0.05,0.05,0.05,0.11,0.14,0.15,0.17,0.18,0.19,0.21,0.21,0.24,0.24,0.25,0.25,0.24,0.23,0.22,0.25,0.26,0.2,0.2,0.297,0.307,0.317,0.327,0.337,0.347,0.4
SVK,Slovakia,hydro_electricity,4.61,4.93,5.27,3.48,4.1,4.64,4.4,4.45,4.04,4.37,5.26,3.78,4.1,4.85,4.21,3.87,4.36,4.32,3.59,4.36,4.52,4.26,3.68,4.69,4.83,4.396,4.396,4.396,4.396,4.396,4.396,4.822
SVK,Slovakia,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.4,0.42,0.59,0.6,0.51,0.53,0.51,0.58,0.59,0.66,0.67,0.65,0.61,0.69,0.687,0.7,0.713,0.726,0.739,0.751,1.47
SVK,Slovakia,wind_electricity,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
SVK,Slovakia,biofuel_electricity,0.0,0.15,0.15,0.1,0.02,0.03,0.4,0.47,0.52,0.54,0.66,0.82,0.94,0.91,1.42,1.66,1.73,1.7,1.63,1.69,1.67,1.84,1.49,1.41,1.58,2.042,2.126,2.211,2.296,2.38,2.465,2.54
SVN,Slovenia,hydro_capacity_gw,0.84,0.91,0.95,0.97,0.97,0.98,1.01,1.02,1.03,1.07,1.07,1.07,1.07,1.12,1.12,1.12,1.11,1.17,1.16,1.17,1.17,1.17,1.17,1.17,1.19,1.174,1.174,1.174,1.174,1.174,1.174,1.77
SVN,Slovenia,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.14,0.19,0.22,0.24,0.23,0.25,0.25,0.28,0.37,0.46,0.63,1.03,1.31,1.324,1.501,1.677,1.854,2.03,2.206,3.45
SVN,Slovenia,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153
SVN,Slovenia,biofuel_capacity_gw,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.06,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.06,0.079,0.082,0.084,0.086,0.089,0.091,0.03
SVN,Slovenia,hydro_share_elec,28.245,26.481,22.78,21.496,26.873,22.975,23.854,21.785,24.527,28.79,27.815,22.39,25.113,29.322,35.614,25.778,27.761,24.142,29.193,28.212,29.223,30.348,23.684,32.304,31.995,27.912,27.683,27.458,27.237,27.018,26.804,24.275
SVN,Slovenia,solar_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.44,1.03,1.393,1.52,1.827,1.666,1.747,1.553,1.889,2.193,2.899,4.887,6.306,7.609,7.725,8.665,9.59,10.5,11.396,12.277,19.376
SVN,Slovenia,wind_share_elec,,,,,,,,,,,,,,0.0,0.0,0.068,0.062,0.062,0.062,0.063,0.059,0.064,0.075,0.064,0.06,0.06,0.06,0.059,0.059,0.058,0.058,1.841
SVN,Slovenia,biofuel_share_elec,0.516,0.488,0.688,0.871,0.788,0.73,0.731,0.733,1.769,1.161,1.354,1.572,1.739,1.647,1.462,1.759,1.727,1.747,1.615,1.574,1.6,1.74,1.955,1.866,1.498,1.962,1.999,2.037,2.073,2.109,2.144,0.872
SVN,Slovenia,nuclear_share_elec,35.103,36.655,38.059,37.836,35.874,39.044,36.877,37.975,38.255,35.086,34.831,39.119,35.608,33.566,37.251,38.227,35.287,39.239,35.901,36.65,37.641,36.791,42.18,36.036,34.991,36.31,36.155,36.003,35.853,35.705,35.56,30.428
SVN,Slovenia,renewables_share_elec,28.761,26.969,23.469,22.367,27.661,23.705,24.585,22.518,26.297,29.951,29.231,24.403,27.882,32.362,38.596,29.432,31.215,27.698,32.422,31.738,33.076,35.052,30.602,40.541,41.162,37.659,38.408,39.144,39.869,40.582,41.283,0.486
SVN,Slovenia,fossil_share_elec,36.136,36.376,38.472,39.797,36.465,37.251,38.538,39.507,35.448,34.963,35.938,36.478,36.51,34.072,24.152,32.341,33.498,33.063,31.677,31.612,29.283,28.157,27.218,23.423,23.847,26.031,25.437,24.853,24.279,23.713,23.157,23.208
SVN,Slovenia,hydro_electricity,3.83,3.8,3.31,2.96,4.09,3.46,3.59,3.27,4.02,4.71,4.52,3.56,3.9,4.63,6.09,3.81,4.5,3.87,4.7,4.48,4.93,4.71,3.15,5.02,5.34,4.63,4.63,4.63,4.63,4.63,4.63,4.707
SVN,Slovenia,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.16,0.22,0.26,0.27,0.27,0.28,0.25,0.3,0.37,0.45,0.65,0.98,1.27,1.281,1.449,1.617,1.785,1.953,2.121,3.757
SVN,Slovenia,wind_electricity,,,,,,,,,,,,,,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.357
SVN,Slovenia,biofuel_electricity,0.07,0.07,0.1,0.12,0.12,0.11,0.11,0.11,0.29,0.19,0.22,0.25,0.27,0.26,0.25,0.26,0.28,0.28,0.26,0.25,0.27,0.27,0.26,0.29,0.25,0.325,0.334,0.343,0.352,0.361,0.37,0.169
SVN,Slovenia,nuclear_electricity,4.76,5.26,5.53,5.21,5.46,5.88,5.55,5.7,6.27,5.74,5.66,6.22,5.53,5.3,6.37,5.65,5.72,6.29,5.78,5.82,6.35,5.71,5.61,5.6,5.84,6.023,6.047,6.071,6.095,6.119,6.142,5.9
SVN,Slovenia,coal_electricity,4.61,4.92,5.3,5.11,5.19,5.27,5.43,5.48,5.33,5.13,5.29,5.31,5.14,4.87,3.76,4.38,5.01,4.82,4.62,4.48,4.36,3.85,3.13,3.14,3.5,3.764,3.692,3.621,3.549,3.477,3.405,3.42
SVN,Slovenia,gas_electricity,0.29,0.3,0.29,0.37,0.36,0.34,0.37,0.45,0.48,0.59,0.55,0.49,0.53,0.51,0.37,0.4,0.42,0.48,0.48,0.54,0.58,0.52,0.49,0.5,0.48,0.554,0.562,0.57,0.578,0.586,0.595,1.02
SVN,Slovenia,renewables_electricity,3.9,3.87,3.41,3.08,4.21,3.57,3.7,3.38,4.31,4.9,4.75,3.88,4.33,5.11,6.6,4.35,5.06,4.44,5.22,5.04,5.58,5.44,4.07,6.3,6.87,6.247,6.424,6.601,6.777,6.954,7.131,4.2
SVN,Slovenia,fossil_electricity,4.9,5.22,5.59,5.48,5.55,5.61,5.8,5.93,5.81,5.72,5.84,5.8,5.67,5.38,4.13,4.78,5.43,5.3,5.1,5.02,4.94,4.37,3.62,3.64,3.98,4.318,4.254,4.191,4.127,4.064,4.0,4.5
ZAF,South Africa,hydro_capacity_gw,1.01,1.04,1.04,1.34,0.7,0.7,0.7,0.7,0.7,0.72,0.73,0.74,0.74,0.74,0.73,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,4.6
ZAF,South Africa,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.26,1.16,1.35,1.9,2.21,2.51,2.81,3.71,4.21,5.71,8.01,9.06,9.724,10.869,12.014,13.158,14.303,15.448,8.288
ZAF,South Africa,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.26,0.57,1.08,1.47,2.09,2.09,2.09,2.52,2.5,3.16,3.44,3.44,3.804,4.068,4.332,4.596,4.86,5.124,17.742
ZAF,South Africa,nuclear_capacity_gw,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.93,1.94,1.93,1.93,1.936,1.935,1.935,1.935,1.935,1.934,1.86
ZAF,South Africa,coal_capacity_gw,31.02,33.16,33.16,33.16,33.16,33.76,33.95,34.53,35.62,35.72,35.82,36.32,36.7,36.79,38.55,38.55,38.55,38.55,40.18,40.17,42.46,44.01,44.01,43.6,43.61,44.154,44.673,45.192,45.712,46.231,46.75,333.64
ZAF,South Africa,hydro_share_elec,0.522,0.819,0.943,0.354,0.388,0.543,1.143,1.094,0.488,0.581,0.439,1.169,0.398,0.436,0.717,0.296,0.245,0.305,0.431,0.295,0.618,0.838,1.318,0.869,0.445,0.729,0.721,0.713,0.705,0.697,0.689,8.4
ZAF,South Africa,solar_share_elec,0.005,0.005,0.005,0.004,0.008,0.008,0.008,0.008,0.008,0.008,0.012,0.031,0.035,0.095,0.426,1.116,1.292,1.661,1.791,1.951,2.395,2.812,4.308,6.769,8.032,7.48,8.346,9.192,10.02,10.828,11.619,6.3
ZAF,South Africa,wind_share_elec,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.004,0.008,0.012,0.012,0.015,0.016,0.016,0.426,1.246,1.664,2.749,2.513,2.639,2.694,3.587,4.125,5.043,4.492,4.721,5.03,5.332,5.626,5.915,6.197,17.8
ZAF,South Africa,nuclear_share_elec,6.176,5.102,5.436,5.405,5.466,4.609,3.952,4.315,5.036,5.134,5.216,4.927,5.066,5.589,5.494,4.967,5.94,5.558,4.539,5.274,4.16,5.122,4.295,3.521,3.156,4.189,4.114,4.04,3.968,3.898,3.829,4.5
ZAF,South Africa,coal_share_elec,93.07,93.874,93.408,94.057,93.978,94.623,94.724,94.381,94.248,94.08,93.851,93.362,93.625,92.479,91.542,92.245,90.729,89.574,90.557,89.67,89.961,87.471,85.801,83.593,83.685,82.558,81.47,80.407,79.367,78.351,77.357,58.8
KOR,South Korea,hydro_capacity_gw,1.55,1.58,1.58,1.58,1.58,1.58,1.59,1.6,1.6,1.62,1.62,1.72,1.75,1.76,1.77,1.77,1.79,1.79,1.8,1.81,1.81,1.82,1.81,1.82,1.82,1.816,1.816,1.816,1.816,1.816,1.816,1.976
KOR,South Korea,solar_capacity_gw,0.0,0.0,0.0,0.01,0.01,0.01,0.04,0.08,0.36,0.52,0.65,0.74,1.04,1.56,2.44,3.47,4.34,5.63,7.7,10.85,14.76,17.91,20.53,23.53,26.68,30.004,33.15,36.295,39.44,42.586,45.731,52.976
KOR,South Korea,wind_capacity_gw,0.01,0.02,0.03,0.04,0.03,0.18,0.19,0.19,0.3,0.33,0.37,0.42,0.49,0.58,0.64,0.85,1.03,1.14,1.3,1.49,1.65,1.71,1.95,2.16,2.26,2.434,2.596,2.757,2.919,3.08,3.241,19.3
KOR,South Korea,biofuel_capacity_gw,0.05,0.06,0.07,0.06,0.06,0.06,0.12,0.11,0.11,0.12,0.16,0.19,0.2,0.19,0.6,0.73,1.74,2.35,2.39,3.22,3.63,2.73,2.73,2.75,2.79,3.067,3.219,3.371,3.524,3.676,3.828,1.8
KOR,South Korea,nuclear_capacity_gw,13.72,13.72,15.72,15.72,16.72,17.18,17.72,17.72,17.72,17.72,17.72,18.72,20.72,20.72,20.72,21.72,23.12,22.53,21.85,23.25,23.25,23.25,24.65,24.65,26.05,25.967,26.437,26.907,27.376,27.846,28.315,28.9
KOR,South Korea,hydro_share_elec,1.557,0.845,1.066,1.531,1.26,1.004,0.909,0.901,0.717,0.649,0.771,0.915,0.777,0.83,0.523,0.402,0.524,0.496,0.577,0.482,0.679,0.508,0.575,0.609,0.695,0.536,0.522,0.509,0.497,0.485,0.473,0.74
KOR,South Korea,solar_share_elec,0.004,0.004,0.003,0.003,0.003,0.003,0.008,0.017,0.065,0.132,0.161,0.183,0.221,0.323,0.511,0.791,1.016,1.366,1.747,2.449,3.387,4.115,4.993,5.445,5.289,5.842,6.283,6.701,7.099,7.478,7.839,10.29
KOR,South Korea,wind_share_elec,0.008,0.004,0.003,0.006,0.015,0.036,0.063,0.094,0.103,0.159,0.172,0.171,0.178,0.223,0.219,0.251,0.309,0.383,0.422,0.463,0.552,0.529,0.548,0.555,0.543,0.537,0.545,0.553,0.56,0.567,0.573,6.79
KOR,South Korea,biofuel_share_elec,0.031,0.033,0.059,0.059,0.085,0.071,0.063,0.094,0.152,0.125,0.088,0.203,0.423,0.604,1.197,1.399,1.487,1.696,2.028,2.304,2.457,2.855,2.9,3.066,3.288,2.574,2.633,2.69,2.744,2.795,2.844,2.33
KOR,South Korea,nuclear_share_elec,42.295,40.686,39.313,40.595,38.224,40.137,38.985,35.496,35.267,34.118,31.153,30.788,29.426,26.864,29.724,30.815,29.802,26.192,22.93,25.184,28.048,26.306,28.604,29.564,30.512,25.521,25.169,24.834,24.515,24.212,23.923,32.4
KOR,South Korea,hydro_electricity,4.01,2.33,3.23,4.89,4.31,3.67,3.47,3.63,3.07,2.81,3.68,4.6,3.97,4.29,2.75,2.15,2.85,2.81,3.36,2.79,3.88,3.05,3.54,3.72,4.3,3.698,3.698,3.698,3.698,3.698,3.698,4.219
KOR,South Korea,solar_electricity,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.07,0.28,0.57,0.77,0.92,1.13,1.67,2.69,4.23,5.52,7.74,10.17,14.19,19.34,24.72,30.73,33.24,32.72,40.321,44.505,48.689,52.872,57.056,61.239,58.921
KOR,South Korea,wind_electricity,0.02,0.01,0.01,0.02,0.05,0.13,0.24,0.38,0.44,0.69,0.82,0.86,0.91,1.15,1.15,1.34,1.68,2.17,2.46,2.68,3.15,3.18,3.37,3.39,3.36,3.704,3.859,4.014,4.169,4.324,4.479,38.9
KOR,South Korea,biofuel_electricity,0.08,0.09,0.18,0.19,0.29,0.26,0.24,0.38,0.65,0.54,0.42,1.02,2.16,3.12,6.3,7.48,8.08,9.61,11.81,13.35,14.03,17.15,17.85,18.72,20.34,17.763,18.654,19.546,20.437,21.329,22.22,13.329
KOR,South Korea,nuclear_electricity,108.96,112.13,119.1,129.67,130.71,146.78,148.75,142.94,150.96,147.77,148.6,154.72,150.33,138.78,156.41,164.76,161.99,148.43,133.51,145.91,160.18,158.01,176.05,180.49,188.75,176.132,178.282,180.431,182.581,184.73,186.88,201.7
ESP,Spain,hydro_capacity_gw,15.51,15.58,15.61,15.59,15.71,15.77,15.86,15.92,16.0,16.05,16.08,16.09,16.1,15.85,15.89,16.72,16.75,16.75,16.75,16.78,16.79,16.8,16.81,16.81,16.81,16.804,16.804,16.804,16.804,16.804,16.804,14.51
ESP,Spain,solar_capacity_gw,0.02,0.02,0.03,0.03,0.05,0.07,0.16,0.52,3.47,3.73,4.63,5.46,6.6,7.02,7.03,7.04,7.04,7.05,7.1,11.15,12.47,16.06,26.24,31.92,38.59,41.901,47.251,52.6,57.949,63.299,68.648,81.19
ESP,Spain,wind_capacity_gw,2.21,3.4,4.89,5.94,8.32,9.92,11.72,14.82,16.56,19.18,20.69,21.53,22.79,22.96,22.92,22.94,22.99,23.12,23.41,25.59,26.82,27.91,30.11,30.87,31.81,33.653,35.048,36.442,37.837,39.231,40.626,62.04
ESP,Spain,wind_capacity_gw,2.21,3.4,4.89,5.94,8.32,9.92,11.72,14.82,16.56,19.18,20.69,21.53,22.79,22.96,22.92,22.94,22.99,23.12,23.41,25.59,26.82,27.91,30.11,30.87,31.81,33.653,35.048,36.442,37.837,39.231,40.626,62.05
ESP,Spain,biofuel_capacity_gw,0.23,0.25,0.39,0.48,0.56,0.58,0.63,0.64,0.63,0.78,0.85,0.89,0.98,1.01,1.03,1.03,1.04,1.04,1.06,1.11,1.26,1.28,1.28,1.28,1.29,1.433,1.477,1.521,1.564,1.608,1.652,1.85
ESP,Spain,nuclear_capacity_gw,7.5,7.52,7.58,7.58,7.58,7.58,7.36,7.36,7.36,7.36,7.45,7.45,7.45,6.98,7.4,7.4,7.4,7.12,7.12,7.12,7.12,7.12,7.12,7.12,7.12,7.055,7.034,7.013,6.992,6.971,6.95,3.18
ESP,Spain,coal_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
ESP,Spain,gas_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.06
ESP,Spain,hydro_share_elec,14.421,19.788,10.116,17.469,12.517,7.131,9.629,9.719,8.038,9.763,15.11,11.138,7.424,13.881,15.144,10.901,14.415,7.18,13.464,9.633,12.336,11.456,6.386,9.282,12.687,9.216,8.915,8.617,8.337,8.076,7.83,9.0426
ESP,Spain,solar_share_elec,0.005,0.01,0.01,0.009,0.008,0.019,0.045,0.185,0.888,2.24,2.568,3.421,4.324,4.932,5.285,5.369,5.402,5.644,4.996,5.901,8.358,10.477,12.968,18.04,21.491,20.971,22.826,24.515,26.094,27.574,28.964,30.4381
ESP,Spain,wind_share_elec,2.414,3.271,4.453,5.209,6.323,8.213,8.643,9.811,11.337,14.092,15.814,15.622,17.871,20.947,20.108,19.105,19.365,19.256,19.958,21.748,22.821,23.994,22.793,24.136,23.202,22.894,22.857,22.778,22.704,22.634,22.569,32.2041
ESP,Spain,biofuel_share_elec,0.76,0.789,1.235,1.372,1.341,1.028,1.027,1.032,1.122,1.29,1.432,1.678,1.799,2.184,2.092,2.231,2.253,2.383,2.318,2.177,2.483,2.683,2.469,2.19,2.275,2.451,2.441,2.426,2.412,2.399,2.387,2.6338
ESP,Spain,nuclear_share_elec,31.745,30.831,30.044,26.703,25.618,22.313,22.304,19.609,20.29,19.505,22.144,21.009,22.206,21.358,22.157,22.158,23.218,22.748,21.872,22.803,23.573,21.867,21.271,21.114,20.097,18.687,18.001,17.324,16.69,16.097,15.539,11.359
ESP,Spain,coal_share_elec,40.358,34.006,38.701,32.249,31.857,30.658,24.756,25.907,16.76,13.275,9.048,16.008,19.894,15.037,16.938,19.899,14.427,17.688,14.644,5.026,2.232,1.879,2.854,1.344,0.951,0.213,0.0,0.0,0.0,0.0,0.0,0.032
ESP,Spain,gas_share_elec,10.297,11.305,15.441,16.99,22.336,30.638,33.595,33.737,41.565,39.834,33.882,31.124,26.483,21.663,18.276,20.337,20.921,25.1,22.747,32.713,28.198,27.644,31.259,23.895,19.297,25.569,24.96,24.341,23.763,23.22,22.711,9.3785
ESP,Spain,hydro_electricity,28.26,40.89,21.22,40.48,31.08,18.39,25.96,27.31,23.36,26.41,42.3,30.6,20.55,36.87,39.17,28.14,36.4,18.32,34.33,24.65,30.51,29.63,17.59,25.0,34.41,27.428,27.428,27.428,27.428,27.428,27.428,31.13951
ESP,Spain,solar_electricity,0.01,0.02,0.02,0.02,0.02,0.05,0.12,0.52,2.58,6.06,7.19,9.4,11.97,13.1,13.67,13.86,13.64,14.4,12.74,15.1,20.67,27.1,35.72,48.59,58.29,62.413,70.223,78.033,85.843,93.653,101.463,104.818
ESP,Spain,wind_electricity,4.73,6.76,9.34,12.07,15.7,21.18,23.3,27.57,32.95,38.12,44.27,42.92,49.47,55.64,52.01,49.32,48.9,49.13,50.89,55.65,56.44,62.06,62.78,65.01,62.93,68.134,70.319,72.504,74.689,76.874,79.059,110.89963
ESP,Spain,biofuel_electricity,1.49,1.63,2.59,3.18,3.33,2.65,2.77,2.9,3.26,3.49,4.01,4.61,4.98,5.8,5.41,5.76,5.69,6.08,5.91,5.57,6.14,6.94,6.8,5.9,6.17,7.295,7.508,7.721,7.935,8.148,8.361,9.07
ESP,Spain,nuclear_electricity,62.21,63.71,63.02,61.88,63.61,57.54,60.13,55.1,58.97,52.76,61.99,57.72,61.47,56.73,57.31,57.2,58.63,58.04,55.77,58.35,58.3,56.56,58.59,56.87,54.51,55.614,55.378,55.142,54.907,54.671,54.435,39.11637
ESP,Spain,coal_electricity,79.09,70.27,81.18,74.73,79.1,79.06,66.74,72.8,48.71,35.91,25.33,43.98,55.07,39.94,43.81,51.37,36.43,45.13,37.34,12.86,5.52,4.86,7.86,3.62,2.58,0.632,0.0,0.0,0.0,0.0,0.0,0.1101
ESP,Spain,gas_electricity,20.18,23.36,32.39,39.37,55.46,79.01,90.57,94.8,120.8,107.75,94.85,85.51,73.31,57.54,47.27,52.5,52.83,64.04,58.0,83.71,69.74,71.5,86.1,64.36,52.34,76.095,76.788,77.48,78.173,78.865,79.558,32.29617
LKA,Sri Lanka,hydro_capacity_gw,1.15,1.16,1.18,1.25,1.28,1.29,1.32,1.32,1.35,1.38,1.39,1.41,1.59,1.62,1.67,1.69,1.73,1.75,1.8,1.81,1.8,1.8,1.83,1.84,1.85,1.824,1.824,1.824,1.824,1.824,1.824,2.181
LKA,Sri Lanka,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.07,0.15,0.23,0.35,0.44,0.62,0.8,0.96,1.45,1.441,1.629,1.816,2.003,2.19,2.377,4.659
