iso_code,country,year,population,biofuel_share_energy,coal_share_energy,electricity_share_energy,fossil_share_energy,gas_share_energy,hydro_share_energy,low_carbon_share_energy,nuclear_share_energy,oil_share_energy,other_renewables_share_energy,renewables_share_energy,solar_share_energy,wind_share_energy,biofuel_consumption,coal_consumption,fossil_fuel_consumption,gas_consumption,hydro_consumption,low_carbon_consumption,nuclear_consumption,oil_consumption,other_renewable_consumption,primary_energy_consumption,renewables_consumption,solar_consumption,wind_consumption,energy_per_capita,fossil_energy_per_capita,gas_energy_per_capita,hydro_energy_per_capita,low_carbon_energy_per_capita,nuclear_energy_per_capita,oil_energy_per_capita,other_renewables_energy_per_capita,renewables_energy_per_capita,solar_energy_per_capita,wind_energy_per_capita,biofuel_elec_per_capita,coal_elec_per_capita,fossil_elec_per_capita,gas_elec_per_capita,hydro_elec_per_capita,low_carbon_elec_per_capita,nuclear_elec_per_capita,oil_elec_per_capita,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,renewables_elec_per_capita,solar_elec_per_capita,wind_elec_per_capita,biofuel_cons_change_pct,coal_cons_change_pct,energy_cons_change_pct,fossil_cons_change_pct,gas_cons_change_pct,hydro_cons_change_pct,low_carbon_cons_change_pct,nuclear_cons_change_pct,oil_cons_change_pct,other_renewables_cons_change_pct,renewables_cons_change_pct,solar_cons_change_pct,wind_cons_change_pct,renewables_cons_change_twh,biofuel_share_elec,coal_share_elec,fossil_share_elec,gas_share_elec,hydro_share_elec,low_carbon_share_elec,nuclear_share_elec,oil_share_elec,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,renewables_share_elec,solar_share_elec,wind_share_elec,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,low_carbon_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,renewables_electricity,solar_electricity,wind_electricity,gdp,energy_per_gdp,carbon_intensity_elec,greenhouse_gas_emissions
NOR,Norway,2007,4709017.0,0.0601058937609195,1.4946993589401243,44.48658752441406,32.20227813720703,7.854408740997314,67.05895233154297,67.79772186279297,0.0,22.853168487548828,0.2275587320327758,67.79772186279297,0.0035622683353722,0.4475413262844085,0.3186111152172088,7.923146724700928,170.69879150390625,41.634883880615234,355.4681091308594,359.3841857910156,0.0,121.14075469970705,1.2062500715255735,552.7203979492188,359.3841857910156,0.0188829787075519,2.372340440750122,117374.8984375,36249.34765625,8841.5234375,75486.6875,76318.3046875,0.0,25725.275390625,256.1575012207031,76318.3046875,4.00996208190918,503.7867736816406,82.81983184814453,8.494341850280762,248.45948791503903,161.39248657226562,28383.84375,28655.662109375,0.0,78.57266235351562,82.81983184814453,0.0,28655.662109375,0.0,188.9990997314453,1450.0,9.96749210357666,8.122851371765137,1.332278847694397,-4.12346887588501,11.96877098083496,12.322684288024902,,2.815016508102417,-0.5154649615287781,12.322684288024902,0.0,40.25157928466797,37.263160705566406,0.2865329384803772,0.0293879937380552,0.8595988154411316,0.558371901512146,98.19998931884766,99.1404037475586,0.0,0.2718389630317688,0.2865329384803772,0.0,99.1404037475586,0.0,0.6538828611373901,0.3899999856948852,0.0399999991059303,1.1699999570846558,0.7599999904632568,133.66000366210938,134.94000244140625,0.0,0.3700000047683716,0.3899999856948852,0.0,134.94000244140625,0.0,0.8899999856948853,352692911227.0,1.567143440246582,28.57999992370605,3.890000104904175
NOR,Norway,2008,4768097.0,0.1701693534851074,1.5237115621566772,46.18859100341797,30.68267059326172,7.839467525482178,68.46245574951172,69.31732940673828,0.0,21.31949234008789,0.2315154373645782,69.31732940673828,0.0036436105147004,0.4495427310466766,0.9118888974189758,8.16513442993164,164.41964721679688,42.009464263916016,366.8707275390625,371.4517517089844,0.0,114.24505615234376,1.240625023841858,559.906982421875,371.4517517089844,0.0195250660181045,2.408970832824707,117427.765625,34483.28515625,8810.5302734375,76942.796875,77903.5625,0.0,23960.3046875,260.1929016113281,77903.5625,4.0949387550354,505.2268981933594,83.89091491699219,8.389090538024902,176.17091369628906,92.27999877929688,29160.478515625,29435.224609375,0.0,75.50182342529297,83.89091491699219,0.0,29435.224609375,0.0,190.8518218994141,186.2075042724609,3.0541868209838867,1.300220608711243,-3.678485631942749,0.8996791839599609,4.03124475479126,4.445949077606201,,-5.692302703857422,2.849742889404297,4.445949077606201,4.225351333618164,2.354256391525269,12.067543983459473,0.2833061814308166,0.0283306166529655,0.5949429273605347,0.3116368055343628,98.47722625732422,99.40505981445312,0.0,0.2549755573272705,0.2833061814308166,0.0,99.40505981445312,0.0,0.6445215940475464,0.4000000059604645,0.0399999991059303,0.8399999737739563,0.4399999976158142,139.0399932861328,140.35000610351562,0.0,0.3600000143051147,0.4000000059604645,0.0,140.35000610351562,0.0,0.9100000262260436,364943654963.0,1.5342285633087158,27.479999542236328,3.880000114440918
NOR,Norway,2009,4828625.0,0.220537856221199,1.3192355632781982,45.62318420410156,32.37248611450195,8.062057495117188,66.73844909667969,67.62751770019531,0.0,22.991193771362305,0.1439742594957351,67.62751770019531,0.0041018021292984,0.5204494595527649,1.0866111516952517,6.5,159.50234985351562,39.72253036499024,328.8267517089844,333.2072448730469,0.0,113.27981567382812,0.7093750238418579,513.9429321289062,333.2072448730469,0.0202099736779928,2.5643043518066406,106436.703125,33032.6640625,8226.46875,68099.4609375,69006.65625,0.0,23460.056640625,146.9103546142578,69006.65625,4.185451030731201,531.0630493164062,47.63261032104492,8.283931732177734,929.8712768554688,876.0258178710938,25945.2734375,26193.79296875,0.0,45.561622619628906,47.63261032104492,0.0,26193.79296875,0.0,200.8853454589844,19.160476684570312,-20.39322662353516,-8.209229469299316,-2.990706205368042,-5.443853855133057,-9.896873474121094,-9.69184398651123,,-0.8448860049247742,-42.82116317749024,-9.69184398651123,4.05405330657959,7.009859085083008,-38.24448394775391,0.1756127327680587,0.030541343614459,3.4282658100128174,3.2297472953796387,95.6554946899414,96.57173919677734,0.0,0.1679773926734924,0.1756127327680587,0.0,96.57173919677734,0.0,0.740627646446228,0.2300000041723251,0.0399999991059303,4.489999771118164,4.230000019073486,125.27999877929688,126.4800033569336,0.0,0.2199999988079071,0.2300000041723251,0.0,126.4800033569336,0.0,0.9700000286102296,370113292846.0,1.388609766960144,39.09000015258789,5.119999885559082
NOR,Norway,2010,4889160.0,0.283895343542099,1.85477352142334,42.712799072265625,35.37052536010742,8.444348335266113,63.63373947143555,64.62947845458984,0.0,25.07140350341797,0.2282854169607162,64.62947845458984,0.0044152624905109,0.4791377186775207,1.3562994003295898,8.86111068725586,168.98135375976562,40.342559814453125,304.0078125,308.764892578125,0.0,119.7776870727539,1.0906250476837158,497.9322204589844,308.764892578125,0.021093750372529,2.2890625,101844.125,34562.453125,8251.4296875,62179.96875,63152.953125,0.0,24498.623046875,223.0700225830078,63152.953125,4.314391613006592,468.1913757324219,71.5869369506836,8.181364059448242,1059.4866943359375,981.7637939453124,23877.3125,24126.84375,0.0,69.54159545898438,71.5869369506836,0.0,24126.84375,0.0,177.94467163085938,24.819204330444336,36.32477951049805,-3.1152703762054443,5.942866325378418,1.560901165008545,-6.819759368896484,-6.466394424438477,,5.736124515533447,53.74449920654297,-6.466394424438477,5.194808483123779,-10.030705451965332,-24.442359924316406,0.2842293381690979,0.0324833504855632,4.206593990325928,3.89800238609314,94.80266571044922,95.79340362548828,0.0,0.2761085033416748,0.2842293381690979,0.0,95.79340362548828,0.0,0.7065129280090332,0.3499999940395355,0.0399999991059303,5.179999828338623,4.800000190734863,116.73999786376952,117.95999908447266,0.0,0.3400000035762787,0.3499999940395355,0.0,117.95999908447266,0.0,0.8700000047683716,383760934305.0,1.297506332397461,42.880001068115234,5.28000020980835
NOR,Norway,2011,4952969.0,0.2779943346977234,2.033387422561645,43.499908447265625,34.376068115234375,8.32160472869873,64.43499755859375,65.62393188476562,0.0,24.02107620239257,0.2190630137920379,65.62393188476562,0.0045535592362284,0.6873195767402649,1.3443630933761597,9.833333015441896,166.24050903320312,40.24275588989258,311.6036071777344,317.35321044921875,0.0,116.16441345214844,1.0593749284744265,504.03802490234375,317.35321044921875,0.0220207255333662,3.323834180831909,101764.828125,33563.80859375,8124.9765625,62912.48828125,64073.328125,0.0,23453.490234375,213.8868408203125,64073.328125,4.445964813232422,671.0791625976562,68.64569854736328,8.075963973999023,811.6343994140625,749.045654296875,24284.423828125,24613.51953125,0.0,54.51276016235352,68.64569854736328,0.0,24613.51953125,0.0,260.4498291015625,-0.8800643086433411,10.97178840637207,1.2262320518493652,-1.621986746788025,-0.2473911494016647,3.0324063301086426,3.287034749984741,,-3.0166499614715576,-2.86533522605896,3.287034749984741,4.938274383544922,45.96131896972656,8.58830738067627,0.2699912786483764,0.0317636765539646,3.1922495365142822,2.9460811614990234,95.5133819580078,96.80775451660156,0.0,0.2144048362970352,0.2699912786483764,0.0,96.80775451660156,0.0,1.024378538131714,0.3400000035762787,0.0399999991059303,4.019999980926514,3.7100000381469727,120.27999877929688,121.91000366210938,0.0,0.270000010728836,0.3400000035762787,0.0,121.91000366210938,0.0,1.2899999618530271,399420041611.0,1.2619247436523438,38.36000061035156,4.829999923706055
NOR,Norway,2012,5018453.0,0.2880324721336365,1.7731589078903198,47.060089111328125,30.79771041870117,7.419753551483154,67.97789764404297,69.20228576660156,0.0,21.604799270629883,0.1895936131477356,69.20228576660156,0.0042688837274909,0.742497980594635,1.5476950407028198,9.527777671813965,165.48643493652344,39.86882400512695,365.2680358886719,371.84710693359375,0.0,116.08982849121094,1.0187500715255735,560.9417724609375,371.84710693359375,0.0229381434619426,3.989690542221069,111775.8359375,32975.5859375,7944.44482421875,72784.984375,74095.9609375,0.0,23132.591796875,203.00082397460932,74095.9609375,4.5707597732543945,795.0040893554688,65.75731658935547,7.970583438873291,516.0952758789062,446.3526916503906,28239.779296875,28612.40234375,0.0,61.77202606201172,65.75731658935547,0.0,28612.40234375,0.0,306.8674621582031,15.124778747558594,-3.107342481613159,11.28957462310791,-0.4536031782627105,-0.9291905760765076,17.82938003540039,17.768798828125,,-0.064206376671791,-3.8348031044006334,17.768798828125,4.705873966217041,20.654714584350582,54.4939079284668,0.2257490903139114,0.0273635257035493,1.771788239479065,1.5323574542999268,96.948974609375,98.22821044921876,0.0,0.2120673209428787,0.2257490903139114,0.0,98.22821044921876,0.0,1.0534957647323608,0.3300000131130218,0.0399999991059303,2.5899999141693115,2.240000009536743,141.72000122070312,143.58999633789062,0.0,0.3100000023841858,0.3300000131130218,0.0,143.58999633789062,0.0,1.5399999618530271,410276121127.0,1.36722993850708,32.150001525878906,4.699999809265137
NOR,Norway,2013,5080126.0,0.298928827047348,1.8005820512771606,44.67648696899414,33.12656784057617,7.877795696258545,65.36318969726562,66.8734359741211,0.0,23.44818878173828,0.2468182444572448,66.8734359741211,0.004998980090022,0.9594981074333192,1.4987725019454956,9.027777671813965,166.09033203125,39.49777603149414,327.7186584472656,335.2907409667969,0.0,117.56478118896484,1.2374999523162842,523.2360229492188,335.2907409667969,0.0250639393925666,4.810741901397705,102996.6640625,32694.13671875,7774.9599609375,64509.9453125,66000.4765625,0.0,23142.099609375,243.5963134765625,66000.4765625,4.9337239265441895,946.9729614257812,78.73820495605469,7.873820304870605,535.4197998046875,407.4701843261719,25223.783203125,25672.591796875,0.0,120.07576751708984,78.73820495605469,0.0,25672.591796875,0.0,370.0695495605469,-3.1609933376312256,-5.247813701629639,-6.721865177154541,0.3649270236492157,-0.9306719899177552,-9.586236953735352,-9.115123748779297,,1.2705271244049072,21.472389221191406,-9.115123748779297,10.112363815307615,21.511632919311523,-36.556373596191406,0.3004356324672699,0.0300435628741979,2.0429623126983643,1.554754376411438,96.24455261230467,97.95703887939452,0.0,0.4581643640995025,0.3004356324672699,0.0,97.95703887939452,0.0,1.4120475053787231,0.4000000059604645,0.0399999991059303,2.720000028610229,2.069999933242798,128.13999938964844,130.4199981689453,0.0,0.6100000143051147,0.4000000059604645,0.0,130.4199981689453,0.0,1.8799999952316284,414445317738.0,1.262497067451477,33.95000076293945,4.519999980926514
NOR,Norway,2014,5137397.0,0.2877411246299743,1.904411792755127,46.03271865844727,32.08573532104492,8.174964904785156,66.38212585449219,67.91426086425781,0.0,22.00636100769043,0.1523195207118988,67.91426086425781,0.0056843240745365,1.0863919258117676,1.4941304922103882,9.888888359069824,166.60906982421875,42.449493408203125,344.6972045898437,352.65301513671875,0.0,114.27068328857422,0.7909375429153442,541.9393310546875,352.65301513671875,0.0295165386050939,5.641221523284912,105489.0859375,32430.638671875,8262.8408203125,67095.6953125,68644.296875,0.0,22242.9140625,153.9568634033203,68644.296875,5.745426654815674,1098.0699462890625,48.66277694702149,7.786044120788574,572.2742309570312,432.1254577636719,26369.384765625,26850.173828125,0.0,132.3627471923828,48.66277694702149,0.0,26850.173828125,0.0,432.1254577636719,-0.3097207844257355,9.538456916809082,3.57454514503479,0.3123180866241455,7.473123073577881,5.718836784362793,5.698951721191406,,-2.801942825317383,-36.08585739135742,5.698951721191406,18.36734390258789,17.862836837768555,17.362274169921875,0.1774559915065765,0.0283929575234651,2.0868823528289795,1.575809121131897,96.15985107421876,97.91311645507812,0.0,0.4826802909374237,0.1774559915065765,0.0,97.91311645507812,0.0,1.575809121131897,0.25,0.0399999991059303,2.940000057220459,2.220000028610229,135.47000122070312,137.94000244140625,0.0,0.6800000071525574,0.25,0.0,137.94000244140625,0.0,2.220000028610229,422933730082.0,1.2813812494277954,33.93000030517578,4.78000020980835
NOR,Norway,2015,5189777.0,0.3137090802192688,1.682708978652954,45.83732604980469,32.324344635009766,8.561665534973145,65.99652099609375,67.6756591796875,0.0,22.07996940612793,0.1501107513904571,67.6756591796875,0.0064409347251057,1.2088770866394043,1.6522883176803589,8.8627347946167,170.2505340576172,45.09381866455078,347.6000061035156,356.4439392089844,0.0,116.29397583007812,0.7906249761581421,549.2698364257812,356.4439392089844,0.0339240469038486,6.367088794708252,105836.8828125,32804.98046875,8688.970703125,66977.828125,68681.9375,0.0,22408.279296875,152.34275817871094,68681.9375,6.53670597076416,1226.85205078125,48.17162704467773,7.707459926605225,564.5714721679688,423.9103088378906,26455.857421875,26989.599609375,0.0,132.9536895751953,48.17162704467773,0.0,26989.599609375,0.0,485.5700073242188,10.585275650024414,-10.37683391571045,1.3526431322097778,2.185633897781372,6.229344844818115,1.3553205728530884,1.6450273990631104,,1.7706137895584106,-0.039516631513834,1.6450273990631104,15.517239570617676,13.4415922164917,3.790921449661255,0.1748251765966415,0.0279720276594162,2.0489511489868164,1.5384615659713743,96.01398468017578,97.95105743408205,0.0,0.4825174808502197,0.1748251765966415,0.0,97.95105743408205,0.0,1.762237787246704,0.25,0.0399999991059303,2.930000066757202,2.200000047683716,137.3000030517578,140.07000732421875,0.0,0.6899999976158142,0.25,0.0,140.07000732421875,0.0,2.5199999809265137,430788988142.0,1.2750321626663208,33.63999938964844,4.809999942779541
NOR,Norway,2016,5235974.0,0.6814635992050171,1.704871654510498,47.14151382446289,30.95377922058105,8.142997741699219,67.22111511230469,69.04621887207031,0.0,21.10590934753418,0.1364096850156784,69.04621887207031,0.0112029695883393,0.9960286617279052,3.637503147125244,9.100231170654297,165.2244873046875,43.46553802490234,358.81158447265625,368.5535888671875,0.0,112.6587142944336,0.7281249761581421,557.6338500976562,368.5535888671875,0.0597989968955516,5.316582679748535,106500.5,31555.634765625,8301.328125,68528.1484375,70388.734375,0.0,21516.28515625,139.06199645996094,70388.734375,11.42079734802246,1015.3951416015624,43.9268798828125,7.63945722579956,550.0409545898438,422.08001708984375,27274.771484375,27721.6796875,0.0,120.32144927978516,43.9268798828125,0.0,27721.6796875,0.0,402.9813537597656,120.14942169189452,2.6797189712524414,1.5227513313293457,-2.9521470069885254,-3.610873222351074,4.009413242340088,4.996356010437012,,-3.1259241104125977,-7.905137062072754,4.996356010437012,77.61194610595703,-15.86481761932373,12.109662055969238,0.1553739160299301,0.027021549642086,1.9455516338348389,1.4929406642913818,96.47368621826172,98.054443359375,0.0,0.4255894124507904,0.1553739160299301,0.0,98.054443359375,0.0,1.425386667251587,0.2300000041723251,0.0399999991059303,2.880000114440918,2.2100000381469727,142.80999755859375,145.14999389648438,0.0,0.6299999952316284,0.2300000041723251,0.0,145.14999389648438,0.0,2.109999895095825,435806553454.0,1.279544472694397,33.099998474121094,4.900000095367432
NOR,Norway,2017,5276807.0,1.0815171003341677,1.772528052330017,46.59175491333008,31.10565948486328,8.466132164001465,66.31401824951172,68.89434051513672,0.0,20.86699867248535,0.1508025974035263,68.89434051513672,0.0186138153076171,1.3293919563293457,5.804627418518066,9.513362884521484,166.94766235351562,45.4387092590332,355.9149780273437,369.7638854980469,0.0,111.99559020996094,0.809374988079071,560.1580200195312,369.7638854980469,0.0999024957418441,7.135000228881836,106154.7265625,31638.0078125,8611.0234375,67448.9296875,70073.4140625,0.0,21224.12109375,153.3834686279297,70073.4140625,18.932376861572266,1352.1434326171875,49.272220611572266,7.580341339111328,528.7288208007812,390.3875732421875,26980.330078125,27569.701171875,0.0,130.76089477539062,49.272220611572266,0.0,27569.701171875,0.0,540.0993041992188,59.577247619628906,4.539793491363525,0.4526572227478027,1.0429319143295288,4.5396223068237305,-0.3088150322437286,1.684129238128662,,-0.5886132121086121,11.158802032470703,1.684129238128662,67.90335083007812,34.87713623046875,1.2102888822555542,0.1753557622432708,0.0269778091460466,1.881702184677124,1.3893572092056274,96.02076721191406,98.11829376220705,0.0,0.4653672277927398,0.1753557622432708,0.0,98.11829376220705,0.0,1.922168850898743,0.2599999904632568,0.0399999991059303,2.789999961853028,2.059999942779541,142.3699951171875,145.47999572753906,0.0,0.6899999976158142,0.2599999904632568,0.0,145.47999572753906,0.0,2.8499999046325684,446543702505.0,1.2544304132461548,32.97999954223633,4.889999866485596
NOR,Norway,2018,5311751.0,0.8112109303474426,1.7562034130096436,46.19389724731445,31.86840438842773,8.289881706237793,65.34807586669922,68.131591796875,0.0,21.82232093811035,0.1206068471074104,68.131591796875,0.0286255776882171,1.8230726718902588,4.29140567779541,9.290532112121582,168.58778381347656,43.8544921875,345.6993713378906,360.4244995117188,0.0,115.44275665283205,0.6380250453948975,551.6292114257812,360.4244995117188,0.1514328271150589,9.644278526306152,103850.7265625,31738.64453125,8256.126953125,65082.0,67854.1796875,0.0,21733.46484375,120.1157684326172,67854.1796875,28.509021759033203,1815.6495361328125,37.6523666381836,7.530473232269287,544.0767211914062,410.4108276367188,26164.62890625,26930.85546875,0.0,126.13543701171876,37.6523666381836,0.0,26930.85546875,0.0,728.5733032226562,-26.069231033325195,-2.342292308807373,-1.5225719213485718,0.9824148416519164,-3.486492156982422,-2.384594440460205,-2.5898079872131348,,3.0779483318328857,-21.170654296875,-2.5898079872131348,52.33853530883789,35.84442901611328,-9.339369773864746,0.1370426267385482,0.0274085234850645,1.9802658557891848,1.4937646389007568,95.2309112548828,98.01973724365234,0.0,0.4590927958488464,0.1370426267385482,0.0,98.01973724365234,0.0,2.651774644851685,0.2000000029802322,0.0399999991059303,2.890000104904175,2.180000066757202,138.97999572753906,143.0500030517578,0.0,0.6700000166893005,0.2000000029802322,0.0,143.0500030517578,0.0,3.869999885559082,450245217440.0,1.2251750230789185,33.099998474121094,4.829999923706055
NOR,Norway,2019,5347733.0,1.1002113819122314,1.8336632251739504,44.44601058959961,33.25859451293945,9.14845085144043,62.665489196777344,66.74140167236328,0.0,22.27648162841797,0.1597622036933899,66.74140167236328,0.0525273606181144,2.763413429260254,5.444790840148926,9.074540138244627,164.5920867919922,45.274391174316406,310.1226501464844,330.29376220703125,0.0,110.24315643310548,0.7906405925750732,515.9449462890625,330.29376220703125,0.2599504888057709,13.675742149353027,96479.1875,30777.91796875,8466.0908203125,57991.421875,61763.32421875,0.0,20614.93359375,147.84593200683594,61763.32421875,48.609474182128906,2557.297119140625,46.748783111572266,7.479804992675781,516.1065673828125,385.2099609375,23428.619140625,24509.453125,0.0,123.41678619384766,46.748783111572266,0.0,24509.453125,1.869951248168945,1032.213134765625,26.876628875732425,-2.3248612880706787,-6.468885898590088,-2.3700966835021973,3.237750291824341,-9.8449125289917,-7.318103790283203,,-4.504050731658936,23.92000198364257,-7.318103790283203,72.51461791992188,42.5070915222168,-30.130739212036133,0.1868041455745697,0.0298886634409427,2.0623178482055664,1.5392662286758425,93.61876678466795,97.93768310546876,0.0,0.493162989616394,0.1868041455745697,0.0,97.93768310546876,0.0074721658602356,4.124635696411133,0.25,0.0399999991059303,2.759999990463257,2.059999942779541,125.29000091552734,131.07000732421875,0.0,0.6600000262260437,0.25,0.0,131.07000732421875,0.0099999997764825,5.519999980926514,455304831150.0,1.1331857442855835,33.47999954223633,4.480000019073486
NOR,Norway,2020,5379275.0,0.838435709476471,1.685303807258606,49.59521484375,29.037094116210938,8.180005073547363,65.32740783691406,70.96290588378906,0.0,19.17178535461425,0.1406965404748916,70.96290588378906,0.0619701370596885,4.59439754486084,4.465845108032227,8.976604461669922,154.66322326660156,43.56999206542969,347.9599914550781,377.9769287109375,0.0,102.11662292480467,0.7494062781333923,556.3814697265625,377.9769287109375,0.3300778269767761,24.47160530090332,103430.5703125,28751.685546875,8099.60302734375,64685.296875,70265.40625,0.0,18983.34375,139.31361389160156,70265.40625,61.36102294921875,4549.23876953125,44.61567687988281,7.435945987701416,425.7079162597656,299.2968444824219,26360.4296875,28262.171875,0.0,118.97513580322266,44.61567687988281,0.0,28262.171875,14.871891975402832,1842.255615234375,-17.9794921875,-1.0792356729507446,7.837371826171875,-6.032409191131592,-3.764598608016968,12.478485107421877,13.949002265930176,,-7.371462821960449,-5.215309143066406,13.949002265930176,27.291486740112305,79.38461303710938,47.68315124511719,0.1555209904909134,0.0259201638400554,1.4839293956756592,1.043286681175232,91.8869857788086,98.5160675048828,0.0,0.4147226214408874,0.1555209904909134,0.0,98.5160675048828,0.0518403276801109,6.421720504760742,0.2399999946355819,0.0399999991059303,2.289999961853028,1.6100000143051147,141.8000030517578,152.02999877929688,0.0,0.6399999856948853,0.2399999946355819,0.0,152.02999877929688,0.0799999982118606,9.90999984741211,449485260525.0,1.2378191947937012,30.38999938964844,4.690000057220459
NOR,Norway,2021,5408082.0,0.7824074625968933,1.7955440282821655,49.60198211669922,28.69457626342773,7.649070262908935,65.033935546875,71.30542755126953,0.0,19.249961853027344,0.1233333572745323,71.30542755126953,0.0492114163935184,5.3165364265441895,4.266036033630371,9.79011058807373,156.45567321777344,41.70615768432617,354.5941467285156,388.78912353515625,0.0,104.95941162109376,0.6724687218666077,569.2003173828125,388.78912353515625,0.2683226764202118,28.98813819885254,105249.9453125,28929.974609375,7711.8203125,65567.453125,71890.390625,0.0,19407.880859375,124.34513854980467,71890.390625,49.61512756347656,5360.1513671875,40.67985534667969,7.396337509155273,197.8520355224609,57.32161712646485,26621.267578125,28856.810546875,0.0,133.1340789794922,40.67985534667969,0.0,28856.810546875,20.339927673339844,2174.523193359375,-4.474160194396973,9.062515258789062,2.3039674758911133,1.1589442491531372,-4.277793884277344,2.1582071781158447,2.9872913360595703,,2.783864736557007,-10.266465187072754,2.9872913360595703,-18.50855827331543,18.74870109558105,10.812186241149902,0.1400114446878433,0.025456627830863,0.6809648275375366,0.1972888708114624,91.62476348876952,99.31903076171876,0.0,0.4582193195819855,0.1400114446878433,0.0,99.31903076171876,0.0700057223439216,7.484248638153076,0.2199999988079071,0.0399999991059303,1.0700000524520874,0.3100000023841858,143.97000122070312,156.05999755859375,0.0,0.7200000286102295,0.2199999988079071,0.0,156.05999755859375,0.1099999994039535,11.760000228881836,467007972731.0,1.2188235521316528,26.920000076293945,4.230000019073486
NOR,Norway,2022,5456796.0,0.779586911201477,1.8290324211120603,48.01606750488281,30.351593017578125,7.579246520996094,61.53422927856445,69.64840698242188,0.0,20.94331359863281,0.1453211158514022,69.64840698242188,0.0829475298523902,7.106320858001709,3.991868495941162,9.365546226501465,155.4150848388672,38.80947113037109,315.0855407714844,356.6341247558594,0.0,107.24007415771484,0.7441155910491943,533.5675048828125,356.6341247558594,0.4247321784496307,36.38785934448242,97780.3671875,28481.015625,7112.13525390625,57741.859375,65355.95703125,0.0,19652.572265625,136.36492919921875,65355.95703125,77.83544921875,6668.35595703125,43.98185348510742,7.33030891418457,361.0177307128906,210.74636840820312,23500.970703125,26288.3203125,0.0,142.94102478027344,43.98185348510742,0.0,26288.3203125,31.153812408447266,2712.21435546875,-6.426751613616943,-4.336665630340576,-6.260153293609619,-0.6651010513305664,-6.945465087890625,-10.923056602478027,-8.028738975524902,,2.1728994846343994,10.654306411743164,-8.028738975524902,58.68146514892578,25.83590507507324,-32.15499496459961,0.1650391966104507,0.0275065321475267,1.3546967506408691,0.7908127903938293,88.18595123291016,98.64530181884766,0.0,0.5363773703575134,0.1650391966104507,0.0,98.64530181884766,0.1169027686119079,10.177417755126951,0.2399999946355819,0.0399999991059303,1.9700000286102293,1.149999976158142,128.24000549316406,143.4499969482422,0.0,0.7799999713897705,0.2399999946355819,0.0,143.4499969482422,0.1700000017881393,14.800000190734863,482328451592.0,1.1062326431274414,29.63999938964844,4.309999942779541
NOR,Norway,2023,5519167.0,0.7775281071662903,1.604559063911438,49.59956741333008,29.24202919006348,7.155900955200195,63.21062469482422,70.75797271728516,0.0,20.481569290161133,0.1476071327924728,70.75797271728516,0.1653477549552917,6.456862926483154,4.101611614227295,8.464360237121582,154.2573699951172,37.74876403808594,333.44830322265625,373.2620239257813,0.0,108.04425048828124,0.7786562442779541,551.4962158203125,373.2620239257813,0.8722414374351501,34.06120300292969,99923.8125,27949.39453125,6839.576171875,60416.41796875,67630.1328125,0.0,19576.1875,141.0821990966797,67630.1328125,158.03860473632812,6171.43896484375,45.29669189453125,5.43560266494751,425.7888793945313,277.2157287597656,24770.04296875,27391.8125,0.0,143.13754272460938,45.29669189453125,0.0,27391.8125,65.22723388671875,2511.24853515625,2.74916672706604,-9.622353553771973,3.360157966613769,-0.7449191212654114,-2.733114004135132,6.607919216156006,5.381234169006348,,0.7498841881752014,4.64184045791626,5.381234169006348,106.8764190673828,-5.704082489013672,16.627899169921875,0.1628346294164657,0.0195401553064584,1.5306453704833984,0.9965478777885436,89.04449462890625,98.46935272216795,0.0,0.514557421207428,0.1628346294164657,0.0,98.46935272216795,0.2344818711280822,9.027551651000977,0.25,0.0299999993294477,2.3499999046325684,1.5299999713897705,136.7100067138672,151.17999267578125,0.0,0.7900000214576721,0.25,0.0,151.17999267578125,0.3600000143051147,13.859999656677246,483635229653.0996,,30.479999542236328,4.679999828338623
