iso_code,country,energy_metric,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
ISR,Israel,low_carbon_share_elec,0.103,0.061,0.085,0.111,0.098,0.096,0.045,0.042,0.079,0.172,0.302,0.543,0.984,0.966,1.586,1.92,2.549,2.541,2.744,4.106,5.425,6.691,7.855,10.558,13.235,12.298,13.367,14.366,15.304,16.184,17.013
ISR,Israel,fossil_share_elec,99.897,99.939,99.915,99.889,99.902,99.904,99.955,99.958,99.921,99.828,99.698,99.457,99.016,99.034,98.414,98.08,97.451,97.459,97.256,95.894,94.575,93.309,92.145,89.442,86.765,87.702,86.633,85.634,84.696,83.816,82.987
ISR,Israel,renewables_share_energy,0.04,0.02,0.09,0.1,0.09,0.12,0.07,0.06,0.07,0.15,0.22,0.35,0.5,0.58,0.99,1.27,1.75,1.75,1.89,2.9,4.02,4.89,5.39,7.83,9.79,5.609,5.902,6.195,6.488,6.781,7.075
ISR,Israel,hydro_electricity,0.03,0.01,0.02,0.03,0.03,0.03,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.03,0.01,0.02,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.012,0.012,0.012,0.012,0.012,0.012
ISR,Israel,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.19,0.37,0.49,0.88,1.12,1.54,1.51,1.57,2.61,3.53,4.57,5.35,6.97,8.9,9.433,10.595,11.756,12.918,14.08,15.242
ISR,Israel,wind_electricity,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.18,0.18,0.19,0.2,0.18,0.32,0.74,1.16,1.019,1.167,1.316,1.464,1.613,1.761
ISR,Israel,biofuel_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.06,0.07,0.08,0.04,0.06,0.07,0.11,0.0,0.13,0.11,0.12,0.1,0.11,0.11,0.11,0.128,0.134,0.14,0.146,0.151,0.157
ISR,Israel,nuclear_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISR,Israel,coal_electricity,29.22,32.93,35.1,36.09,36.49,36.16,35.71,37.28,35.35,34.35,34.24,35.15,38.72,32.08,30.1,29.16,24.16,22.03,20.6,21.89,18.96,16.95,16.74,13.13,11.61,15.931,14.959,13.987,13.015,12.043,11.071
ISR,Israel,gas_electricity,0.01,0.01,0.03,0.03,4.34,5.63,9.09,10.57,15.38,18.02,21.95,19.75,10.57,26.38,29.46,33.15,40.82,42.8,46.04,46.07,48.5,50.96,51.3,53.12,55.06,59.6,62.219,64.837,67.456,70.074,72.692
ISR,Israel,renewables_electricity,0.03,0.02,0.03,0.04,0.04,0.04,0.02,0.02,0.04,0.09,0.17,0.3,0.49,0.57,0.96,1.22,1.7,1.69,1.88,2.91,3.87,4.87,5.8,7.82,10.17,10.592,11.908,13.224,14.54,15.856,17.172
ISR,Israel,fossil_electricity,29.23,32.94,35.13,36.12,40.83,41.79,44.8,47.85,50.73,52.37,56.19,54.9,49.29,58.46,59.56,62.31,64.98,64.83,66.64,67.96,67.46,67.91,68.04,66.25,66.67,75.531,77.178,78.824,80.47,82.117,83.763
ITA,Italy,hydro_capacity_gw,16.39,16.46,16.56,16.7,16.79,17.04,17.11,17.16,17.32,17.41,17.56,17.78,17.92,18.05,18.12,18.24,18.32,18.49,18.56,18.6,18.75,18.81,18.93,18.94,18.97,18.88,18.88,18.88,18.88,18.88,18.88
ITA,Italy,solar_capacity_gw,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.11,0.48,1.26,3.6,13.04,16.66,18.03,18.44,18.74,19.12,19.5,19.92,20.62,21.36,22.29,24.56,29.36,36.01,34.724,37.187,39.649,42.112,44.574,47.037
ITA,Italy,wind_capacity_gw,0.36,0.66,0.78,0.87,1.13,1.64,1.9,2.7,3.52,4.88,5.79,6.92,8.1,8.54,8.68,9.14,9.38,9.74,10.23,10.68,10.87,11.25,11.82,12.31,12.99,13.234,13.68,14.126,14.572,15.019,15.465
ITA,Italy,biofuel_capacity_gw,0.54,0.58,0.7,0.86,0.88,0.87,0.9,0.96,1.16,1.52,1.83,2.26,3.18,3.34,3.36,3.37,3.44,3.45,3.49,3.45,3.44,3.42,3.39,3.4,3.37,4.289,4.443,4.597,4.751,4.905,5.059
ITA,Italy,nuclear_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,Italy,coal_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,Italy,gas_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,Italy,renewables_capacity_gw,17.31,17.72,18.06,18.46,18.83,19.58,19.95,20.93,22.48,25.07,28.78,40.0,45.86,47.96,48.6,49.49,50.26,51.18,52.2,53.35,54.42,55.77,58.7,64.01,71.34,71.128,74.19,77.253,80.315,83.378,86.441
ITA,Italy,fossil_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,Italy,hydro_share_elec,25.43,25.199,22.139,18.555,18.92,15.281,14.948,12.673,15.502,19.576,19.354,17.185,15.805,20.269,23.246,17.734,16.102,13.374,18.388,17.137,18.434,16.908,10.978,16.674,21.162,15.443,15.291,15.141,14.995,14.852,14.711
ITA,Italy,solar_share_elec,0.012,0.011,0.011,0.01,0.013,0.013,0.016,0.015,0.071,0.271,0.723,4.051,7.119,8.293,8.858,8.933,8.387,9.007,8.537,8.764,9.669,9.328,10.87,12.637,14.335,12.744,13.345,13.935,14.513,15.08,15.637
ITA,Italy,wind_share_elec,0.322,0.635,0.784,0.739,0.822,0.991,1.2,1.556,1.81,2.605,3.453,3.694,5.062,5.723,6.027,5.779,6.713,6.554,6.678,7.473,7.273,7.797,7.92,9.686,8.831,8.495,8.688,8.877,9.062,9.243,9.422
ITA,Italy,biofuel_share_elec,0.8,0.985,1.518,1.705,1.886,1.978,2.065,2.031,2.224,3.012,3.574,4.062,4.715,6.56,7.432,7.551,7.4,7.156,7.214,7.233,7.606,7.1,6.807,6.588,6.863,8.337,8.565,8.788,9.007,9.222,9.432
ITA,Italy,nuclear_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,Italy,coal_share_elec,15.12,17.081,19.859,19.638,20.34,18.475,17.866,17.033,16.042,15.831,15.042,16.776,18.55,17.323,17.251,16.823,13.514,12.055,10.73,6.97,5.187,5.223,8.74,5.44,1.573,6.987,6.53,6.083,5.644,5.213,4.791
ITA,Italy,gas_share_elec,58.317,56.089,55.689,59.353,58.019,63.262,63.905,66.691,64.351,58.704,57.854,54.232,48.749,41.832,37.186,43.179,47.882,51.855,48.453,52.423,51.832,53.645,54.685,48.975,47.236,47.995,47.581,47.177,46.779,46.39,46.008
ITA,Italy,renewables_share_elec,26.563,26.83,24.452,21.009,21.641,18.263,18.229,16.276,19.607,25.464,27.104,28.991,32.702,40.845,45.563,39.998,38.603,36.091,40.817,40.607,42.981,41.132,36.575,45.585,51.191,45.019,45.888,46.741,47.577,48.397,49.201
ITA,Italy,low_carbon_share_elec,26.563,26.83,24.452,21.009,21.641,18.263,18.229,16.276,19.607,25.464,27.104,28.991,32.702,40.845,45.563,39.998,38.603,36.091,40.817,40.607,42.981,41.132,36.575,45.585,51.191,45.019,45.888,46.741,47.577,48.397,49.201
ITA,Italy,fossil_share_elec,73.437,73.17,75.548,78.991,78.359,81.737,81.771,83.724,80.393,74.536,72.896,71.009,67.298,59.155,54.437,60.002,61.397,63.909,59.183,59.393,57.019,58.868,63.425,54.415,48.809,54.981,54.112,53.259,52.423,51.603,50.799
ITA,Italy,renewables_share_energy,6.85,7.29,6.45,6.06,6.89,6.16,6.43,6.17,7.8,10.13,10.92,11.91,13.5,16.96,18.52,16.66,16.41,15.67,17.06,17.41,19.4,18.01,15.95,18.85,20.93,21.366,22.03,22.694,23.358,24.022,24.686
ITA,Italy,hydro_electricity,44.2,46.81,39.52,36.67,42.34,36.07,36.99,32.82,41.62,49.14,51.12,45.82,41.87,52.77,58.55,45.54,42.43,36.2,48.79,46.32,47.55,45.39,28.4,40.52,53.13,42.998,42.998,42.998,42.998,42.998,42.998
ITA,Italy,solar_electricity,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.04,0.19,0.68,1.91,10.8,18.86,21.59,22.31,22.94,22.1,24.38,22.65,23.69,24.94,25.04,28.12,30.71,35.99,35.483,37.527,39.571,41.616,43.66,45.704
ITA,Italy,wind_electricity,0.56,1.18,1.4,1.46,1.84,2.34,2.97,4.03,4.86,6.54,9.12,9.85,13.41,14.9,15.18,14.84,17.69,17.74,17.72,20.2,18.76,20.93,20.49,23.54,22.17,23.653,24.43,25.207,25.984,26.761,27.539
ITA,Italy,biofuel_electricity,1.39,1.83,2.71,3.37,4.22,4.67,5.11,5.26,5.97,7.56,9.44,10.83,12.49,17.08,18.72,19.39,19.5,19.37,19.14,19.55,19.62,19.06,17.61,16.01,17.23,23.213,24.084,24.956,25.827,26.698,27.57
ITA,Italy,nuclear_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,Italy,coal_electricity,26.28,31.73,35.45,38.81,45.52,43.61,44.21,44.11,43.07,39.74,39.73,44.73,49.14,45.1,43.45,43.2,35.61,32.63,28.47,18.84,13.38,14.02,22.61,13.22,3.95,19.454,18.364,17.273,16.183,15.093,14.003
ITA,Italy,gas_electricity,101.36,104.19,99.41,117.3,129.84,149.33,158.14,172.71,172.77,147.36,152.81,144.6,129.14,108.91,93.66,110.88,126.17,140.36,128.56,141.7,133.7,144.01,141.47,119.02,118.59,133.632,133.801,133.97,134.139,134.307,134.476
ITA,Italy,renewables_electricity,46.17,49.84,43.65,41.52,48.43,43.11,45.11,42.15,52.64,63.92,71.59,77.3,86.63,106.34,114.76,102.71,101.72,97.69,108.3,109.76,110.87,110.42,94.62,110.78,128.52,125.347,129.04,132.732,136.425,140.118,143.811
ITA,Italy,fossil_electricity,127.64,135.92,134.86,156.11,175.36,192.94,202.35,216.82,215.84,187.1,192.54,189.33,178.28,154.01,137.11,154.08,161.78,172.99,157.03,160.54,147.08,158.03,164.08,132.24,122.54,153.086,152.165,151.243,150.322,149.401,148.479
JAM,Jamaica,hydro_capacity_gw,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
JAM,Jamaica,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.06,0.06,0.11,0.11,0.11,0.11,0.11,0.12,0.13,0.136,0.143,0.149,0.156,0.162
JAM,Jamaica,wind_capacity_gw,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
JAM,Jamaica,biofuel_capacity_gw,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
JAM,Jamaica,nuclear_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAM,Jamaica,coal_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAM,Jamaica,gas_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.14,0.34,0.49,0.5,0.5,0.5,0.5,0.421,0.443,0.466,0.488,0.511,0.533
JAM,Jamaica,renewables_capacity_gw,0.05,0.05,0.05,0.05,0.07,0.07,0.07,0.07,0.07,0.07,0.09,0.09,0.09,0.1,0.1,0.11,0.19,0.22,0.22,0.27,0.27,0.27,0.27,0.27,0.28,0.29,0.296,0.303,0.309,0.316,0.322
JAM,Jamaica,fossil_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.14,0.34,0.49,0.5,0.5,0.5,0.5,0.421,0.443,0.466,0.488,0.511,0.533
JAM,Jamaica,hydro_share_elec,35.484,26.087,60.0,66.667,56.522,55.556,57.143,53.333,61.538,42.424,45.455,39.474,34.091,30.0,33.333,29.545,20.0,11.278,17.143,8.649,4.56,4.487,4.04,3.806,3.114,4.578,4.371,4.182,4.008,3.849,3.701
JAM,Jamaica,solar_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.381,2.273,1.667,3.008,4.762,4.865,3.909,4.167,4.377,6.574,7.266,8.775,9.276,9.733,10.152,10.538,10.895
JAM,Jamaica,wind_share_elec,0.0,0.0,0.0,0.0,13.043,18.519,17.857,16.667,19.231,18.182,15.152,23.684,25.0,30.0,28.571,29.545,35.0,18.797,28.571,14.595,9.121,8.333,9.091,9.689,9.689,10.301,9.77,9.285,8.84,8.431,8.052
JAM,Jamaica,biofuel_share_elec,64.516,73.913,40.0,33.333,30.435,25.926,25.0,30.0,19.231,39.394,39.394,36.842,40.909,40.0,35.714,38.636,35.0,5.263,4.762,3.784,1.629,1.603,2.02,2.422,2.422,3.086,2.882,2.695,2.524,2.367,2.221
JAM,Jamaica,nuclear_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAM,Jamaica,coal_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAM,Jamaica,gas_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333,61.654,44.762,68.108,80.782,81.41,80.471,77.509,77.509,73.259,73.701,74.105,74.475,74.816,75.13
JAM,Jamaica,renewables_share_elec,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.667,38.346,55.238,31.892,19.218,18.59,19.529,22.491,22.491,26.741,26.299,25.895,25.525,25.184,24.87
JAM,Jamaica,low_carbon_share_elec,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.667,38.346,55.238,31.892,19.218,18.59,19.529,22.491,22.491,26.741,26.299,25.895,25.525,25.184,24.87
JAM,Jamaica,fossil_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333,61.654,44.762,68.108,80.782,81.41,80.471,77.509,77.509,73.259,73.701,74.105,74.475,74.816,75.13
JAM,Jamaica,renewables_share_energy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.667,38.346,55.238,31.892,19.218,18.59,19.529,22.491,22.491,26.741,26.299,25.895,25.525,25.184,24.87
JAM,Jamaica,hydro_electricity,0.11,0.06,0.09,0.12,0.13,0.15,0.16,0.16,0.16,0.14,0.15,0.15,0.15,0.12,0.14,0.13,0.12,0.15,0.18,0.16,0.14,0.14,0.12,0.11,0.09,0.12,0.12,0.12,0.12,0.12,0.12
JAM,Jamaica,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.04,0.05,0.09,0.12,0.13,0.13,0.19,0.21,0.23,0.255,0.279,0.304,0.329,0.353
JAM,Jamaica,wind_electricity,0.0,0.0,0.0,0.0,0.03,0.05,0.05,0.05,0.05,0.06,0.05,0.09,0.11,0.12,0.12,0.13,0.21,0.25,0.3,0.27,0.28,0.26,0.27,0.28,0.28,0.27,0.268,0.266,0.265,0.263,0.261
JAM,Jamaica,biofuel_electricity,0.2,0.17,0.06,0.06,0.07,0.07,0.07,0.09,0.05,0.13,0.13,0.14,0.18,0.16,0.15,0.17,0.21,0.07,0.05,0.07,0.05,0.05,0.06,0.07,0.07,0.081,0.079,0.077,0.076,0.074,0.072
JAM,Jamaica,nuclear_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAM,Jamaica,coal_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAM,Jamaica,gas_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.82,0.47,1.26,2.48,2.54,2.39,2.24,2.24,1.92,2.023,2.126,2.23,2.333,2.436
JAM,Jamaica,renewables_electricity,0.31,0.23,0.15,0.18,0.23,0.27,0.28,0.3,0.26,0.33,0.33,0.38,0.44,0.4,0.42,0.44,0.55,0.51,0.58,0.59,0.59,0.58,0.58,0.65,0.65,0.701,0.722,0.743,0.764,0.785,0.806
JAM,Jamaica,fossil_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.82,0.47,1.26,2.48,2.54,2.39,2.24,2.24,1.92,2.023,2.126,2.23,2.333,2.436
JPN,Japan,hydro_capacity_gw,22.02,27.35,27.42,27.73,27.76,27.84,27.91,27.53,27.56,27.49,27.99,27.77,27.82,27.81,27.87,28.11,28.16,28.12,28.14,28.14,28.14,28.03,28.11,28.17,28.23,28.136,28.136,28.136,28.136,28.136,28.136
JPN,Japan,solar_capacity_gw,0.33,0.45,0.64,0.86,1.13,1.42,1.71,1.92,2.14,2.63,3.62,4.91,6.63,13.6,23.34,34.15,42.04,49.5,56.16,63.19,71.87,78.41,83.06,87.07,89.6,98.376,104.064,109.752,115.44,121.129,126.817
JPN,Japan,wind_capacity_gw,0.08,0.18,0.28,0.51,0.77,1.23,1.8,1.53,1.76,2.0,2.29,2.42,2.56,2.65,2.75,2.81,3.2,3.48,3.5,3.95,4.12,4.26,4.48,5.37,5.86,5.974,6.341,6.709,7.076,7.443,7.81
JPN,Japan,biofuel_capacity_gw,0.79,0.78,0.77,0.76,0.9,1.02,1.27,1.4,1.43,1.49,1.61,1.78,0.89,0.93,1.05,1.32,1.63,2.03,2.45,2.92,3.32,3.98,5.28,5.81,6.22,4.431,4.612,4.794,4.975,5.156,5.338
JPN,Japan,nuclear_capacity_gw,45.25,45.91,45.91,45.74,47.12,49.58,49.47,49.47,47.94,48.85,48.96,48.96,46.15,44.26,44.26,42.05,41.48,39.13,38.04,33.08,33.08,33.08,33.08,33.08,33.08,33.302,32.58,31.859,31.138,30.416,29.695
JPN,Japan,coal_capacity_gw,25.42,27.35,30.61,32.21,33.63,34.52,34.49,35.34,35.34,35.94,38.17,40.4,42.63,44.86,47.09,49.32,51.56,52.64,50.73,52.62,54.64,54.63,57.39,56.89,57.75,60.932,62.308,63.684,65.059,66.435,67.811
JPN,Japan,gas_capacity_gw,35.27,36.58,37.28,39.65,39.34,39.36,40.68,44.75,44.75,46.68,51.69,56.7,61.72,66.73,71.74,76.76,81.77,82.3,84.42,84.06,84.28,80.76,78.95,79.33,79.77,93.033,95.496,97.959,100.422,102.885,105.348
JPN,Japan,renewables_capacity_gw,23.22,28.76,29.11,29.86,30.56,31.51,32.69,32.38,32.89,33.61,35.51,36.88,37.9,44.99,55.01,66.39,75.03,83.13,90.25,98.2,107.45,114.68,120.93,126.42,129.91,136.917,143.154,149.39,155.627,161.864,168.101
JPN,Japan,fossil_capacity_gw,60.69,63.93,67.89,71.86,72.97,73.88,75.17,80.09,80.09,82.62,89.86,97.1,104.35,111.59,118.83,126.08,133.33,134.94,135.15,136.68,138.92,135.39,136.34,136.22,137.52,153.965,157.804,161.643,165.481,169.32,173.159
JPN,Japan,hydro_share_elec,9.213,8.774,8.666,10.191,9.634,8.011,8.792,7.489,7.425,6.986,8.4,8.763,8.575,8.611,8.689,9.266,8.219,7.769,7.859,7.32,7.946,7.936,7.526,7.65,8.014,7.349,7.219,7.093,6.972,6.855,6.742
JPN,Japan,solar_share_elec,0.037,0.054,0.074,0.105,0.133,0.168,0.198,0.232,0.256,0.302,0.378,0.578,0.82,1.401,2.504,3.731,4.483,5.298,5.94,6.678,7.702,8.389,9.155,9.891,9.754,10.21,10.627,11.03,11.419,11.795,12.158
JPN,Japan,wind_share_elec,0.012,0.027,0.044,0.091,0.151,0.197,0.211,0.275,0.29,0.34,0.373,0.474,0.526,0.557,0.533,0.564,0.553,0.61,0.715,0.739,0.853,0.951,0.947,1.022,1.164,1.116,1.158,1.198,1.237,1.275,1.312
JPN,Japan,biofuel_share_elec,1.757,1.725,1.821,1.971,1.897,2.24,2.131,2.231,2.103,2.015,2.072,2.243,2.461,2.516,2.513,3.078,2.449,2.333,2.498,2.733,3.081,3.467,3.803,4.312,4.581,3.521,3.545,3.569,3.592,3.614,3.636
JPN,Japan,nuclear_share_elec,34.805,34.493,33.788,25.357,30.043,30.269,30.124,28.043,24.869,27.227,27.75,17.308,2.001,1.585,0.0,0.488,1.829,2.85,4.765,6.5,4.362,6.101,5.204,7.951,8.565,0.0,0.0,0.0,0.0,0.0,0.0
JPN,Japan,coal_share_elec,25.983,27.323,28.43,32.188,31.043,32.971,30.821,31.893,32.966,30.938,30.075,30.284,37.181,39.353,37.815,37.771,35.034,35.635,34.991,34.738,34.518,34.708,35.283,33.558,32.997,34.987,34.7,34.424,34.156,33.898,33.649
JPN,Japan,gas_share_elec,28.193,27.604,27.176,30.098,27.099,26.142,27.723,29.836,32.09,32.191,30.952,40.35,48.436,45.977,47.947,45.102,47.433,45.504,43.233,41.292,41.537,38.447,38.082,35.616,34.925,42.818,42.751,42.686,42.623,42.562,42.504
JPN,Japan,renewables_share_elec,11.019,10.58,10.606,12.358,11.815,10.617,11.332,10.228,10.075,9.644,11.223,12.057,12.382,13.085,14.239,16.639,15.704,16.01,17.011,17.47,19.583,20.743,21.431,22.876,23.513,22.195,22.549,22.891,23.22,23.539,23.848
JPN,Japan,low_carbon_share_elec,45.823,45.073,44.394,37.714,41.858,40.886,41.456,38.271,34.944,36.871,38.973,29.366,14.383,14.67,14.239,17.127,17.533,18.86,21.776,23.971,23.945,26.845,26.635,30.826,32.078,22.195,22.549,22.891,23.22,23.539,23.848
JPN,Japan,fossil_share_elec,54.177,54.927,55.606,62.286,58.142,59.114,58.544,61.729,65.056,63.129,61.027,70.634,85.617,85.33,85.761,82.873,82.467,81.14,78.224,76.029,76.055,73.155,73.365,69.174,67.922,77.805,77.451,77.109,76.78,76.461,76.152
JPN,Japan,renewables_share_energy,4.6,4.51,4.51,5.1,5.02,4.52,5.01,4.5,4.56,4.76,5.4,5.45,5.38,5.83,6.6,7.69,7.59,8.03,8.65,8.87,10.46,10.81,11.15,11.97,12.7,11.289,11.623,11.957,12.291,12.625,12.959
JPN,Japan,hydro_electricity,84.47,81.54,80.6,92.47,91.67,77.56,88.81,74.51,75.16,70.47,88.5,82.49,77.1,79.33,81.71,85.77,79.43,79.24,81.0,73.92,78.33,79.63,74.87,74.53,79.45,77.362,77.362,77.362,77.362,77.362,77.362
JPN,Japan,solar_electricity,0.34,0.5,0.69,0.95,1.27,1.63,2.0,2.31,2.59,3.05,3.98,5.44,7.37,12.91,23.55,34.54,43.33,54.04,61.22,67.43,75.92,84.18,91.07,96.36,96.7,107.476,113.885,120.294,126.703,133.111,139.52
JPN,Japan,wind_electricity,0.11,0.25,0.41,0.83,1.44,1.91,2.13,2.74,2.94,3.43,3.93,4.46,4.73,5.13,5.01,5.22,5.34,6.22,7.37,7.46,8.41,9.54,9.42,9.96,11.54,11.746,12.407,13.069,13.73,14.391,15.053
JPN,Japan,biofuel_electricity,16.11,16.03,16.94,17.88,18.05,21.69,21.53,22.2,21.29,20.33,21.83,21.11,22.13,23.18,23.63,28.49,23.67,23.8,25.75,27.6,30.37,34.79,37.83,42.01,45.42,37.062,37.993,38.925,39.857,40.789,41.721
JPN,Japan,nuclear_electricity,319.12,320.54,314.26,230.08,285.87,293.04,304.29,279.01,251.74,274.65,292.36,162.93,17.99,14.6,0.0,4.52,17.68,29.07,49.11,65.64,43.0,61.22,51.77,77.46,84.91,0.0,0.0,0.0,0.0,0.0,0.0
JPN,Japan,coal_electricity,238.24,253.91,264.42,292.06,295.39,319.2,311.34,317.31,333.7,312.08,316.85,285.07,334.3,362.55,355.6,349.64,338.59,363.47,360.66,350.77,340.25,348.26,350.99,326.93,327.13,368.301,371.866,375.432,378.997,382.563,386.128
JPN,Japan,gas_electricity,258.5,256.52,252.76,273.1,257.86,253.09,280.04,296.85,324.83,324.72,326.09,379.83,435.49,423.58,450.88,417.5,458.43,464.13,445.61,416.95,409.44,385.78,378.84,346.98,346.24,450.746,458.144,465.543,472.942,480.341,487.74
JPN,Japan,renewables_electricity,101.03,98.32,98.64,112.13,112.43,102.79,114.47,101.76,101.98,97.28,118.24,113.5,111.33,120.55,133.9,154.02,151.77,163.3,175.34,176.41,193.03,208.14,213.19,222.86,233.11,233.645,241.647,249.65,257.652,265.654,273.656
